June 06, 2017 18:51:42:606000		MOVE  NAO
June 06, 2017 18:52:26:388000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:52:27:723000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:52:27:726000	127.0.0.1-9557	[244, 255]
June 06, 2017 18:52:27:729000	127.0.0.1-9557	[(240, 248), (240, 248), (251, 255), (244, 255), [640, 480]]
June 06, 2017 18:52:31:069000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:52:32:402000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:52:32:411000	127.0.0.1-9557	[304, 247]
June 06, 2017 18:52:32:413000	127.0.0.1-9557	[(300, 240), (300, 240), (311, 247), (304, 247), [640, 480]]
June 06, 2017 18:52:39:801000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:52:43:254000	127.0.0.1-9557	100
June 06, 2017 18:52:46:353000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:52:49:790000	127.0.0.1-9557	50
June 06, 2017 18:52:53:146000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:52:54:474000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:52:54:478000	127.0.0.1-9557	[396, 143]
June 06, 2017 18:52:54:482000	127.0.0.1-9557	[(392, 136), (392, 136), (407, 143), (396, 143), [640, 480]]
June 06, 2017 18:52:59:935000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:52:59:938000	127.0.0.1-9557	[625, 316]
June 06, 2017 18:52:59:941000	127.0.0.1-9557	[(439, 271), (547, 263), (638, 315), (625, 316), [640, 480]]
June 06, 2017 18:52:59:951000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 06, 2017 18:53:28:365000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:53:28:377000	127.0.0.1-9557	[381, 332]
June 06, 2017 18:53:28:385000	127.0.0.1-9557	[(331, 325), (411, 275), (527, 323), (381, 332), [640, 480]]
June 06, 2017 18:53:28:409000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:53:29:856000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:53:29:862000	127.0.0.1-9557	[204, 255]
June 06, 2017 18:53:29:865000	127.0.0.1-9557	[(200, 248), (200, 248), (207, 255), (204, 255), [640, 480]]
June 06, 2017 18:53:33:194000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:53:34:526000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:53:34:530000	127.0.0.1-9557	[248, 251]
June 06, 2017 18:53:34:534000	127.0.0.1-9557	[(248, 248), (248, 248), (255, 251), (248, 251), [640, 480]]
June 06, 2017 18:53:38:001000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:53:39:547000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:53:39:550000	127.0.0.1-9557	[312, 391]
June 06, 2017 18:53:39:554000	127.0.0.1-9557	[(312, 388), (315, 387), (319, 391), (312, 391), [640, 480]]
June 06, 2017 18:53:47:094000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:53:50:614000	127.0.0.1-9557	100
June 06, 2017 18:53:53:703000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:53:57:197000	127.0.0.1-9557	50
June 06, 2017 18:54:00:357000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:54:01:932000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:54:01:938000	127.0.0.1-9557	[328, 275]
June 06, 2017 18:54:01:941000	127.0.0.1-9557	[(328, 272), (328, 272), (335, 275), (328, 275), [640, 480]]
June 06, 2017 18:54:08:215000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:54:08:218000	127.0.0.1-9557	[440, 307]
June 06, 2017 18:54:08:225000	127.0.0.1-9557	[(435, 299), (457, 255), (638, 307), (440, 307), [640, 480]]
June 06, 2017 18:54:09:046000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 06, 2017 18:54:37:385000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:54:37:389000	127.0.0.1-9557	[564, 344]
June 06, 2017 18:54:37:393000	127.0.0.1-9557	[(399, 331), (461, 283), (623, 343), (564, 344), [640, 480]]
June 06, 2017 18:54:37:407000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:54:38:754000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:54:38:757000	127.0.0.1-9557	[332, 411]
June 06, 2017 18:54:38:760000	127.0.0.1-9557	[(332, 408), (336, 404), (339, 411), (332, 411), [640, 480]]
June 06, 2017 18:54:45:945000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:54:49:502000	127.0.0.1-9557	100
June 06, 2017 18:54:52:568000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:54:56:063000	127.0.0.1-9557	50
June 06, 2017 18:54:59:501000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:55:00:826000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:55:00:829000	127.0.0.1-9557	[300, 139]
June 06, 2017 18:55:00:831000	127.0.0.1-9557	[(296, 132), (296, 132), (303, 139), (300, 139), [640, 480]]
June 06, 2017 18:55:06:247000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:55:06:250000	127.0.0.1-9557	[553, 316]
June 06, 2017 18:55:06:254000	127.0.0.1-9557	[(403, 301), (451, 255), (623, 315), (553, 316), [640, 480]]
June 06, 2017 18:55:06:274000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 06, 2017 18:55:34:985000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:55:34:997000	127.0.0.1-9557	[608, 367]
June 06, 2017 18:55:35:002000	127.0.0.1-9557	[(424, 336), (505, 291), (638, 367), (608, 367), [640, 480]]
June 06, 2017 18:55:35:105000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:55:36:456000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:55:36:469000	127.0.0.1-9557	[356, 423]
June 06, 2017 18:55:36:478000	127.0.0.1-9557	[(356, 420), (356, 420), (363, 423), (356, 423), [640, 480]]
June 06, 2017 18:55:43:830000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:55:47:308000	127.0.0.1-9557	100
June 06, 2017 18:55:50:401000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:55:53:804000	127.0.0.1-9557	50
June 06, 2017 18:55:57:062000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:55:58:353000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:55:58:354000	127.0.0.1-9557	[392, 307]
June 06, 2017 18:55:58:357000	127.0.0.1-9557	[(392, 304), (392, 304), (403, 307), (392, 307), [640, 480]]
June 06, 2017 18:56:03:899000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:56:03:901000	127.0.0.1-9557	[596, 327]
June 06, 2017 18:56:03:905000	127.0.0.1-9557	[(431, 299), (521, 251), (638, 327), (596, 327), [640, 480]]
June 06, 2017 18:56:04:055000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 06, 2017 18:56:32:368000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:56:32:370000	127.0.0.1-9557	[540, 375]
June 06, 2017 18:56:32:374000	127.0.0.1-9557	[(303, 349), (417, 291), (560, 333), (540, 375), [640, 480]]
June 06, 2017 18:56:32:497000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:56:33:855000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:56:33:863000	127.0.0.1-9557	[252, 435]
June 06, 2017 18:56:33:871000	127.0.0.1-9557	[(252, 432), (252, 432), (263, 435), (252, 435), [640, 480]]
June 06, 2017 18:56:37:951000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:56:39:225000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:56:39:229000	127.0.0.1-9557	[300, 431]
June 06, 2017 18:56:39:233000	127.0.0.1-9557	[(300, 428), (305, 427), (311, 431), (300, 431), [640, 480]]
June 06, 2017 18:56:46:528000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:56:49:938000	127.0.0.1-9557	100
June 06, 2017 18:56:53:238000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:56:56:701000	127.0.0.1-9557	50
June 06, 2017 18:56:59:944000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:57:01:280000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:57:01:295000	127.0.0.1-9557	[348, 315]
June 06, 2017 18:57:01:304000	127.0.0.1-9557	[(348, 308), (348, 308), (355, 315), (348, 315), [640, 480]]
June 06, 2017 18:57:06:894000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:57:06:898000	127.0.0.1-9557	[628, 323]
June 06, 2017 18:57:06:910000	127.0.0.1-9557	[(363, 287), (475, 235), (636, 270), (628, 323), [640, 480]]
June 06, 2017 18:57:06:978000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 06, 2017 18:57:35:195000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:57:35:202000	127.0.0.1-9557	[516, 399]
June 06, 2017 18:57:35:207000	127.0.0.1-9557	[(271, 357), (436, 299), (599, 303), (516, 399), [640, 480]]
June 06, 2017 18:57:35:301000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:57:36:732000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:57:36:739000	127.0.0.1-9557	[260, 439]
June 06, 2017 18:57:36:750000	127.0.0.1-9557	[(260, 432), (260, 432), (275, 435), (260, 439), [640, 480]]
June 06, 2017 18:57:40:440000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:57:41:731000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:57:41:737000	127.0.0.1-9557	[280, 439]
June 06, 2017 18:57:41:748000	127.0.0.1-9557	[(280, 432), (280, 432), (291, 435), (280, 439), [640, 480]]
June 06, 2017 18:57:49:071000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:57:52:497000	127.0.0.1-9557	100
June 06, 2017 18:57:55:819000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:57:59:302000	127.0.0.1-9557	50
June 06, 2017 18:58:02:518000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:58:03:828000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:58:03:834000	127.0.0.1-9557	[292, 319]
June 06, 2017 18:58:03:860000	127.0.0.1-9557	[(288, 312), (288, 312), (303, 315), (292, 319), [640, 480]]
June 06, 2017 18:58:09:470000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:58:09:474000	127.0.0.1-9557	[527, 372]
June 06, 2017 18:58:09:485000	127.0.0.1-9557	[(291, 329), (459, 271), (623, 279), (527, 372), [640, 480]]
June 06, 2017 18:58:09:523000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 06, 2017 18:58:37:787000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:58:37:792000	127.0.0.1-9557	[432, 403]
June 06, 2017 18:58:37:796000	127.0.0.1-9557	[(207, 353), (419, 295), (571, 315), (432, 403), [640, 480]]
June 06, 2017 18:58:37:865000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:58:39:251000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:58:39:253000	127.0.0.1-9557	[244, 427]
June 06, 2017 18:58:39:258000	127.0.0.1-9557	[(244, 424), (252, 420), (255, 423), (244, 427), [640, 480]]
June 06, 2017 18:58:42:964000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:58:44:304000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:58:44:310000	127.0.0.1-9557	[248, 267]
June 06, 2017 18:58:44:313000	127.0.0.1-9557	[(240, 256), (240, 256), (251, 267), (248, 267), [640, 480]]
June 06, 2017 18:58:47:832000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:58:49:131000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:58:49:134000	127.0.0.1-9557	[384, 427]
June 06, 2017 18:58:49:138000	127.0.0.1-9557	[(380, 420), (380, 420), (387, 427), (384, 427), [640, 480]]
June 06, 2017 18:58:52:230000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:58:53:531000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:58:53:536000	127.0.0.1-9557	[328, 431]
June 06, 2017 18:58:53:541000	127.0.0.1-9557	[(328, 428), (334, 426), (337, 429), (328, 431), [640, 480]]
June 06, 2017 18:59:00:962000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:59:04:456000	127.0.0.1-9557	100
June 06, 2017 18:59:07:520000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:59:10:943000	127.0.0.1-9557	50
June 06, 2017 18:59:14:336000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:59:15:741000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:59:15:750000	127.0.0.1-9557	[360, 307]
June 06, 2017 18:59:15:754000	127.0.0.1-9557	[(360, 304), (360, 304), (367, 307), (360, 307), [640, 480]]
June 06, 2017 18:59:21:743000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:59:21:750000	127.0.0.1-9557	[520, 391]
June 06, 2017 18:59:21:758000	127.0.0.1-9557	[(295, 339), (511, 279), (638, 287), (520, 391), [640, 480]]
June 06, 2017 18:59:21:817000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 06, 2017 18:59:50:595000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:59:50:599000	127.0.0.1-9557	[457, 400]
June 06, 2017 18:59:50:602000	127.0.0.1-9557	[(233, 351), (636, 324), (638, 324), (457, 400), [640, 480]]
June 06, 2017 18:59:50:748000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 18:59:52:108000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 18:59:52:111000	127.0.0.1-9557	[276, 443]
June 06, 2017 18:59:52:114000	127.0.0.1-9557	[(276, 440), (276, 440), (291, 443), (276, 443), [640, 480]]
June 06, 2017 18:59:59:775000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:00:03:369000	127.0.0.1-9557	100
June 06, 2017 19:00:06:459000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:00:09:869000	127.0.0.1-9557	50
June 06, 2017 19:00:13:173000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:00:14:487000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:00:14:495000	127.0.0.1-9557	[288, 323]
June 06, 2017 19:00:14:501000	127.0.0.1-9557	[(288, 320), (291, 319), (299, 323), (288, 323), [640, 480]]
June 06, 2017 19:00:20:099000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:00:20:102000	127.0.0.1-9557	[464, 403]
June 06, 2017 19:00:20:109000	127.0.0.1-9557	[(243, 342), (479, 283), (638, 304), (464, 403), [640, 480]]
June 06, 2017 19:00:20:312000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 06, 2017 19:00:48:639000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:00:48:656000	127.0.0.1-9557	[364, 447]
June 06, 2017 19:00:48:669000	127.0.0.1-9557	[(167, 374), (464, 299), (638, 328), (364, 447), [640, 480]]
June 06, 2017 19:00:48:733000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:00:50:136000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:00:50:140000	127.0.0.1-9557	[232, 455]
June 06, 2017 19:00:50:144000	127.0.0.1-9557	[(228, 448), (235, 447), (247, 451), (232, 455), [640, 480]]
June 06, 2017 19:00:54:304000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:00:55:607000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:00:55:618000	127.0.0.1-9557	[268, 451]
June 06, 2017 19:00:55:625000	127.0.0.1-9557	[(268, 448), (278, 447), (283, 451), (268, 451), [640, 480]]
June 06, 2017 19:01:02:915000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:01:06:422000	127.0.0.1-9557	100
June 06, 2017 19:01:09:588000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:01:12:961000	127.0.0.1-9557	50
June 06, 2017 19:01:16:131000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:01:17:463000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:01:17:470000	127.0.0.1-9557	[276, 331]
June 06, 2017 19:01:17:474000	127.0.0.1-9557	[(276, 328), (287, 327), (291, 331), (276, 331), [640, 480]]
June 06, 2017 19:01:23:200000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:01:23:203000	127.0.0.1-9557	[404, 351]
June 06, 2017 19:01:23:206000	127.0.0.1-9557	[(207, 279), (485, 219), (638, 268), (404, 351), [640, 480]]
June 06, 2017 19:01:23:278000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 06, 2017 19:01:51:668000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:01:51:670000	127.0.0.1-9557	[243, 478]
June 06, 2017 19:01:51:673000	127.0.0.1-9557	[(124, 378), (124, 378), (343, 439), (243, 478), [640, 480]]
June 06, 2017 19:01:51:686000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:01:53:058000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:01:53:061000	127.0.0.1-9557	[180, 263]
June 06, 2017 19:01:53:063000	127.0.0.1-9557	[(176, 256), (176, 256), (183, 263), (180, 263), [640, 480]]
June 06, 2017 19:01:56:905000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:01:58:169000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:01:58:172000	127.0.0.1-9557	[280, 215]
June 06, 2017 19:01:58:184000	127.0.0.1-9557	[(280, 212), (280, 212), (287, 215), (280, 215), [640, 480]]
June 06, 2017 19:02:05:683000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:02:09:169000	127.0.0.1-9557	100
June 06, 2017 19:02:12:440000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:02:15:839000	127.0.0.1-9557	50
June 06, 2017 19:02:18:992000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 06, 2017 19:02:20:337000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:02:20:340000	127.0.0.1-9557	[296, 163]
June 06, 2017 19:02:20:342000	127.0.0.1-9557	[(280, 152), (280, 152), (299, 163), (296, 163), [640, 480]]
June 06, 2017 19:02:25:875000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 06, 2017 19:02:25:879000	127.0.0.1-9557	[271, 478]
June 06, 2017 19:02:25:886000	127.0.0.1-9557	[(150, 356), (631, 355), (638, 355), (271, 478), [640, 480]]
June 06, 2017 19:02:25:958000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is NOT FOUND
