June 08, 2017 19:57:52:167000		MOVE  NAO
June 08, 2017 20:01:01:220000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:01:222000	127.0.0.1-9557	[476, 403]
June 08, 2017 20:01:01:224000	127.0.0.1-9557	[(215, 365), (405, 295), (551, 311), (476, 403), [640, 480]]
June 08, 2017 20:01:01:233000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:01:02:534000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:02:539000	127.0.0.1-9557	[221, 448]
June 08, 2017 20:01:02:549000	127.0.0.1-9557	[(216, 444), (221, 443), (231, 447), (221, 448), [640, 480]]
June 08, 2017 20:01:06:561000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:01:07:871000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:07:873000	127.0.0.1-9557	[256, 447]
June 08, 2017 20:01:07:884000	127.0.0.1-9557	[(256, 444), (256, 444), (271, 447), (256, 447), [640, 480]]
June 08, 2017 20:01:11:915000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:01:13:205000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:13:209000	127.0.0.1-9557	[272, 443]
June 08, 2017 20:01:13:211000	127.0.0.1-9557	[(272, 440), (272, 440), (283, 443), (272, 443), [640, 480]]
June 08, 2017 20:01:16:265000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:01:17:564000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:17:569000	127.0.0.1-9557	[276, 443]
June 08, 2017 20:01:17:570000	127.0.0.1-9557	[(276, 440), (286, 439), (291, 443), (276, 443), [640, 480]]
June 08, 2017 20:01:21:882000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:21:908000	127.0.0.1-9557	[532, 411]
June 08, 2017 20:01:21:933000	127.0.0.1-9557	[(288, 356), (471, 299), (632, 308), (532, 411), [640, 480]]
June 08, 2017 20:01:22:440000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:01:50:241000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:50:243000	127.0.0.1-9557	[488, 435]
June 08, 2017 20:01:50:246000	127.0.0.1-9557	[(256, 360), (495, 303), (638, 356), (488, 435), [640, 480]]
June 08, 2017 20:01:50:255000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:01:51:580000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:51:583000	127.0.0.1-9557	[288, 451]
June 08, 2017 20:01:51:588000	127.0.0.1-9557	[(288, 448), (297, 447), (303, 451), (288, 451), [640, 480]]
June 08, 2017 20:01:54:709000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:01:55:994000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:56:000000	127.0.0.1-9557	[288, 451]
June 08, 2017 20:01:56:002000	127.0.0.1-9557	[(288, 448), (288, 448), (303, 451), (288, 451), [640, 480]]
June 08, 2017 20:01:59:586000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:01:59:589000	127.0.0.1-9557	[492, 443]
June 08, 2017 20:01:59:592000	127.0.0.1-9557	[(255, 367), (509, 307), (638, 348), (492, 443), [640, 480]]
June 08, 2017 20:01:59:629000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:02:28:722000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:02:28:727000	127.0.0.1-9557	[467, 478]
June 08, 2017 20:02:28:730000	127.0.0.1-9557	[(263, 385), (553, 319), (638, 327), (467, 478), [640, 480]]
June 08, 2017 20:02:28:791000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:02:30:118000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:02:30:120000	127.0.0.1-9557	[312, 471]
June 08, 2017 20:02:30:122000	127.0.0.1-9557	[(308, 464), (308, 464), (327, 471), (312, 471), [640, 480]]
June 08, 2017 20:02:33:412000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:02:34:720000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:02:34:726000	127.0.0.1-9557	[312, 471]
June 08, 2017 20:02:34:729000	127.0.0.1-9557	[(308, 464), (308, 464), (327, 471), (312, 471), [640, 480]]
June 08, 2017 20:02:38:112000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:02:38:118000	127.0.0.1-9557	[527, 478]
June 08, 2017 20:02:38:120000	127.0.0.1-9557	[(262, 379), (262, 379), (583, 439), (527, 478), [640, 480]]
June 08, 2017 20:02:39:047000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:02:59:216000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:02:59:219000	127.0.0.1-9557	[205, 460]
June 08, 2017 20:02:59:221000	127.0.0.1-9557	[(32, 378), (571, 338), (571, 338), (205, 460), [640, 480]]
June 08, 2017 20:02:59:241000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:03:00:549000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:03:00:552000	127.0.0.1-9557	[88, 267]
June 08, 2017 20:03:00:557000	127.0.0.1-9557	[(84, 260), (84, 260), (91, 267), (88, 267), [640, 480]]
June 08, 2017 20:03:04:321000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:03:05:576000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:03:05:578000	127.0.0.1-9557	[104, 271]
June 08, 2017 20:03:05:579000	127.0.0.1-9557	[(104, 268), (104, 268), (111, 271), (104, 271), [640, 480]]
June 08, 2017 20:03:09:159000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:03:10:410000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:03:10:412000	127.0.0.1-9557	[261, 464]
June 08, 2017 20:03:10:415000	127.0.0.1-9557	[(248, 460), (261, 459), (267, 463), (261, 464), [640, 480]]
June 08, 2017 20:03:14:020000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:03:15:367000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:03:15:381000	127.0.0.1-9557	[324, 471]
June 08, 2017 20:03:15:413000	127.0.0.1-9557	[(324, 464), (324, 464), (343, 471), (324, 471), [640, 480]]
June 08, 2017 20:03:18:975000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:03:20:272000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:03:20:274000	127.0.0.1-9557	[340, 467]
June 08, 2017 20:03:20:277000	127.0.0.1-9557	[(328, 460), (344, 459), (347, 463), (340, 467), [640, 480]]
June 08, 2017 20:03:23:620000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:03:23:622000	127.0.0.1-9557	[408, 463]
June 08, 2017 20:03:23:626000	127.0.0.1-9557	[(245, 371), (245, 371), (515, 439), (408, 463), [640, 480]]
June 08, 2017 20:03:23:706000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is NOT FOUND
June 08, 2017 20:03:46:659000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:03:46:666000	127.0.0.1-9557	-1
June 08, 2017 20:03:46:672000	127.0.0.1-9557	-1
June 08, 2017 20:03:46:674000	127.0.0.1-9557	-1
June 08, 2017 20:03:46:675000	127.0.0.1-9557	-1
June 08, 2017 20:03:54:388000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:03:54:390000	127.0.0.1-9557	-1
June 08, 2017 20:03:54:391000	127.0.0.1-9557	-1
June 08, 2017 20:03:54:393000	127.0.0.1-9557	-1
June 08, 2017 20:03:54:395000	127.0.0.1-9557	-1
June 08, 2017 20:04:01:935000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:04:01:937000	127.0.0.1-9557	-1
June 08, 2017 20:04:01:939000	127.0.0.1-9557	-1
June 08, 2017 20:04:01:940000	127.0.0.1-9557	-1
June 08, 2017 20:04:01:942000	127.0.0.1-9557	-1
June 08, 2017 20:04:09:866000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:04:09:868000	127.0.0.1-9557	16
June 08, 2017 20:04:09:870000	127.0.0.1-9557	395
June 08, 2017 20:04:09:873000	127.0.0.1-9557	0
June 08, 2017 20:04:09:876000	127.0.0.1-9557	59
June 08, 2017 20:04:11:186000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:04:11:194000	127.0.0.1-9557	[70, 63]
June 08, 2017 20:04:11:198000	127.0.0.1-9557	[(36, 6), (439, 1), (439, 1), (70, 63), [640, 480]]
June 08, 2017 20:04:14:184000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:04:14:186000	127.0.0.1-9557	36
June 08, 2017 20:04:14:187000	127.0.0.1-9557	439
June 08, 2017 20:04:14:189000	127.0.0.1-9557	0
June 08, 2017 20:04:14:190000	127.0.0.1-9557	63
June 08, 2017 20:04:14:428000	127.0.0.1-9557	Keep walking until very close to table
June 08, 2017 20:04:18:567000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:04:18:574000	127.0.0.1-9557	36
June 08, 2017 20:04:18:581000	127.0.0.1-9557	439
June 08, 2017 20:04:18:583000	127.0.0.1-9557	0
June 08, 2017 20:04:18:584000	127.0.0.1-9557	63
June 08, 2017 20:04:18:606000	127.0.0.1-9557	mask sizes
June 08, 2017 20:04:18:608000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 08, 2017 20:04:18:634000	127.0.0.1-9557	left value Y
June 08, 2017 20:04:18:642000	127.0.0.1-9557	58
June 08, 2017 20:04:18:645000	127.0.0.1-9557	left value Y
June 08, 2017 20:04:18:653000	127.0.0.1-9557	50
June 08, 2017 20:04:18:659000	127.0.0.1-9557	left value Y
June 08, 2017 20:04:18:660000	127.0.0.1-9557	42
June 08, 2017 20:04:26:239000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:04:26:241000	127.0.0.1-9557	72
June 08, 2017 20:04:26:243000	127.0.0.1-9557	503
June 08, 2017 20:04:26:244000	127.0.0.1-9557	0
June 08, 2017 20:04:26:246000	127.0.0.1-9557	75
June 08, 2017 20:04:26:269000	127.0.0.1-9557	mask sizes
June 08, 2017 20:04:26:271000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 08, 2017 20:04:26:286000	127.0.0.1-9557	left value Y
June 08, 2017 20:04:26:292000	127.0.0.1-9557	70
June 08, 2017 20:04:26:294000	127.0.0.1-9557	left value Y
June 08, 2017 20:04:26:296000	127.0.0.1-9557	62
June 08, 2017 20:04:26:299000	127.0.0.1-9557	left value Y
June 08, 2017 20:04:26:304000	127.0.0.1-9557	54
June 08, 2017 20:04:32:845000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:04:32:852000	127.0.0.1-9557	124
June 08, 2017 20:04:32:859000	127.0.0.1-9557	599
June 08, 2017 20:04:32:862000	127.0.0.1-9557	0
June 08, 2017 20:04:32:865000	127.0.0.1-9557	63
June 08, 2017 20:04:32:887000	127.0.0.1-9557	mask sizes
June 08, 2017 20:04:32:888000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 08, 2017 20:04:32:901000	127.0.0.1-9557	left value Y
June 08, 2017 20:04:32:903000	127.0.0.1-9557	62
June 08, 2017 20:04:32:908000	127.0.0.1-9557	left value Y
June 08, 2017 20:04:32:910000	127.0.0.1-9557	54
June 08, 2017 20:04:32:915000	127.0.0.1-9557	Y values left mid right
June 08, 2017 20:04:32:917000	127.0.0.1-9557	-1
June 08, 2017 20:04:32:919000	127.0.0.1-9557	62
June 08, 2017 20:04:32:921000	127.0.0.1-9557	54
