June 03, 2017 18:53:52:983000		MOVE  NAO
June 03, 2017 18:54:39:957000	127.0.0.1-9557	-1
June 03, 2017 18:54:39:960000	127.0.0.1-9557	-1
June 03, 2017 18:54:39:962000	127.0.0.1-9557	-1
June 03, 2017 18:54:49:690000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:54:49:694000	127.0.0.1-9557	-1
June 03, 2017 18:54:49:697000	127.0.0.1-9557	-1
June 03, 2017 18:54:49:699000	127.0.0.1-9557	-1
June 03, 2017 18:54:49:701000	127.0.0.1-9557	-1
June 03, 2017 18:54:59:822000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:54:59:826000	127.0.0.1-9557	608
June 03, 2017 18:54:59:831000	127.0.0.1-9557	638
June 03, 2017 18:54:59:837000	127.0.0.1-9557	0
June 03, 2017 18:54:59:840000	127.0.0.1-9557	7
June 03, 2017 18:55:09:934000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:55:09:937000	127.0.0.1-9557	180
June 03, 2017 18:55:09:942000	127.0.0.1-9557	638
June 03, 2017 18:55:09:948000	127.0.0.1-9557	0
June 03, 2017 18:55:09:951000	127.0.0.1-9557	139
June 03, 2017 18:55:18:831000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:55:18:834000	127.0.0.1-9557	140
June 03, 2017 18:55:18:837000	127.0.0.1-9557	638
June 03, 2017 18:55:18:839000	127.0.0.1-9557	0
June 03, 2017 18:55:18:841000	127.0.0.1-9557	179
June 03, 2017 18:55:27:909000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:55:27:912000	127.0.0.1-9557	108
June 03, 2017 18:55:27:915000	127.0.0.1-9557	638
June 03, 2017 18:55:27:941000	127.0.0.1-9557	0
June 03, 2017 18:55:27:959000	127.0.0.1-9557	211
June 03, 2017 18:55:45:149000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:55:45:152000	127.0.0.1-9557	0
June 03, 2017 18:55:45:156000	127.0.0.1-9557	519
June 03, 2017 18:55:45:159000	127.0.0.1-9557	0
June 03, 2017 18:55:45:163000	127.0.0.1-9557	275
June 03, 2017 18:56:01:524000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:56:01:527000	127.0.0.1-9557	52
June 03, 2017 18:56:01:529000	127.0.0.1-9557	638
June 03, 2017 18:56:01:534000	127.0.0.1-9557	0
June 03, 2017 18:56:01:536000	127.0.0.1-9557	207
June 03, 2017 18:56:18:617000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:56:18:620000	127.0.0.1-9557	0
June 03, 2017 18:56:18:623000	127.0.0.1-9557	547
June 03, 2017 18:56:18:626000	127.0.0.1-9557	0
June 03, 2017 18:56:18:629000	127.0.0.1-9557	295
June 03, 2017 18:56:35:298000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:56:35:314000	127.0.0.1-9557	372
June 03, 2017 18:56:35:317000	127.0.0.1-9557	638
June 03, 2017 18:56:35:320000	127.0.0.1-9557	0
June 03, 2017 18:56:35:341000	127.0.0.1-9557	87
June 03, 2017 18:56:45:249000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:56:45:252000	127.0.0.1-9557	156
June 03, 2017 18:56:45:258000	127.0.0.1-9557	638
June 03, 2017 18:56:45:265000	127.0.0.1-9557	0
June 03, 2017 18:56:45:271000	127.0.0.1-9557	175
June 03, 2017 18:56:55:456000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:56:55:459000	127.0.0.1-9557	56
June 03, 2017 18:56:55:465000	127.0.0.1-9557	638
June 03, 2017 18:56:55:474000	127.0.0.1-9557	0
June 03, 2017 18:56:55:477000	127.0.0.1-9557	227
June 03, 2017 18:57:13:744000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:57:13:748000	127.0.0.1-9557	0
June 03, 2017 18:57:13:751000	127.0.0.1-9557	638
June 03, 2017 18:57:13:753000	127.0.0.1-9557	0
June 03, 2017 18:57:13:756000	127.0.0.1-9557	403
June 03, 2017 18:57:22:175000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 03, 2017 18:57:22:178000	127.0.0.1-9557	[284, 171]
June 03, 2017 18:57:22:181000	127.0.0.1-9557	[(284, 168), (320, 96), (407, 151), (284, 171), [640, 480]]
June 03, 2017 18:57:25:866000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:57:25:871000	127.0.0.1-9557	0
June 03, 2017 18:57:25:875000	127.0.0.1-9557	638
June 03, 2017 18:57:25:878000	127.0.0.1-9557	0
June 03, 2017 18:57:25:880000	127.0.0.1-9557	403
June 03, 2017 18:57:25:888000	127.0.0.1-9557	Keep walking until very close to table
June 03, 2017 18:57:30:661000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:57:30:677000	127.0.0.1-9557	0
June 03, 2017 18:57:30:688000	127.0.0.1-9557	638
June 03, 2017 18:57:30:698000	127.0.0.1-9557	0
June 03, 2017 18:57:30:700000	127.0.0.1-9557	403
June 03, 2017 18:57:30:728000	127.0.0.1-9557	mask sizes
June 03, 2017 18:57:30:729000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:57:30:747000	127.0.0.1-9557	left value Y
June 03, 2017 18:57:30:754000	127.0.0.1-9557	294
June 03, 2017 18:57:30:760000	127.0.0.1-9557	left value Y
June 03, 2017 18:57:30:764000	127.0.0.1-9557	282
June 03, 2017 18:57:30:769000	127.0.0.1-9557	left value Y
June 03, 2017 18:57:30:776000	127.0.0.1-9557	258
June 03, 2017 18:57:41:579000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:57:41:580000	127.0.0.1-9557	0
June 03, 2017 18:57:41:583000	127.0.0.1-9557	638
June 03, 2017 18:57:41:586000	127.0.0.1-9557	0
June 03, 2017 18:57:41:588000	127.0.0.1-9557	383
June 03, 2017 18:57:41:609000	127.0.0.1-9557	mask sizes
June 03, 2017 18:57:41:614000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:57:41:625000	127.0.0.1-9557	left value Y
June 03, 2017 18:57:41:632000	127.0.0.1-9557	302
June 03, 2017 18:57:41:638000	127.0.0.1-9557	left value Y
June 03, 2017 18:57:41:659000	127.0.0.1-9557	282
June 03, 2017 18:57:41:664000	127.0.0.1-9557	left value Y
June 03, 2017 18:57:41:666000	127.0.0.1-9557	262
June 03, 2017 18:57:52:298000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:57:52:300000	127.0.0.1-9557	0
June 03, 2017 18:57:52:303000	127.0.0.1-9557	638
June 03, 2017 18:57:52:306000	127.0.0.1-9557	0
June 03, 2017 18:57:52:309000	127.0.0.1-9557	419
June 03, 2017 18:57:52:340000	127.0.0.1-9557	mask sizes
June 03, 2017 18:57:52:343000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:57:52:361000	127.0.0.1-9557	left value Y
June 03, 2017 18:57:52:363000	127.0.0.1-9557	326
June 03, 2017 18:57:52:366000	127.0.0.1-9557	left value Y
June 03, 2017 18:57:52:368000	127.0.0.1-9557	318
June 03, 2017 18:57:52:371000	127.0.0.1-9557	left value Y
June 03, 2017 18:57:52:372000	127.0.0.1-9557	298
June 03, 2017 18:58:03:350000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:58:03:354000	127.0.0.1-9557	0
June 03, 2017 18:58:03:357000	127.0.0.1-9557	638
June 03, 2017 18:58:03:360000	127.0.0.1-9557	0
June 03, 2017 18:58:03:362000	127.0.0.1-9557	415
June 03, 2017 18:58:03:383000	127.0.0.1-9557	mask sizes
June 03, 2017 18:58:03:386000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:58:03:393000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:03:395000	127.0.0.1-9557	342
June 03, 2017 18:58:03:397000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:03:401000	127.0.0.1-9557	326
June 03, 2017 18:58:03:403000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:03:406000	127.0.0.1-9557	318
June 03, 2017 18:58:15:033000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:58:15:042000	127.0.0.1-9557	0
June 03, 2017 18:58:15:049000	127.0.0.1-9557	579
June 03, 2017 18:58:15:052000	127.0.0.1-9557	0
June 03, 2017 18:58:15:054000	127.0.0.1-9557	411
June 03, 2017 18:58:15:082000	127.0.0.1-9557	mask sizes
June 03, 2017 18:58:15:084000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:58:15:091000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:15:094000	127.0.0.1-9557	378
June 03, 2017 18:58:15:098000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:15:117000	127.0.0.1-9557	374
June 03, 2017 18:58:15:122000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:15:127000	127.0.0.1-9557	358
June 03, 2017 18:58:25:895000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:58:25:897000	127.0.0.1-9557	0
June 03, 2017 18:58:25:899000	127.0.0.1-9557	467
June 03, 2017 18:58:25:900000	127.0.0.1-9557	0
June 03, 2017 18:58:25:902000	127.0.0.1-9557	395
June 03, 2017 18:58:25:925000	127.0.0.1-9557	mask sizes
June 03, 2017 18:58:25:929000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:58:25:945000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:25:948000	127.0.0.1-9557	382
June 03, 2017 18:58:25:953000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:25:961000	127.0.0.1-9557	378
June 03, 2017 18:58:25:978000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:25:983000	127.0.0.1-9557	342
June 03, 2017 18:58:37:372000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:58:37:374000	127.0.0.1-9557	0
June 03, 2017 18:58:37:377000	127.0.0.1-9557	299
June 03, 2017 18:58:37:386000	127.0.0.1-9557	0
June 03, 2017 18:58:37:390000	127.0.0.1-9557	423
June 03, 2017 18:58:37:518000	127.0.0.1-9557	mask sizes
June 03, 2017 18:58:37:532000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:58:37:650000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:37:674000	127.0.0.1-9557	74
June 03, 2017 18:58:37:680000	127.0.0.1-9557	Y values left mid right
June 03, 2017 18:58:37:682000	127.0.0.1-9557	74
June 03, 2017 18:58:37:683000	127.0.0.1-9557	-1
June 03, 2017 18:58:37:685000	127.0.0.1-9557	-1
June 03, 2017 18:58:49:274000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:58:49:279000	127.0.0.1-9557	0
June 03, 2017 18:58:49:282000	127.0.0.1-9557	335
June 03, 2017 18:58:49:290000	127.0.0.1-9557	0
June 03, 2017 18:58:49:300000	127.0.0.1-9557	375
June 03, 2017 18:58:49:486000	127.0.0.1-9557	mask sizes
June 03, 2017 18:58:49:491000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:58:49:560000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:49:566000	127.0.0.1-9557	182
June 03, 2017 18:58:49:587000	127.0.0.1-9557	left value Y
June 03, 2017 18:58:49:590000	127.0.0.1-9557	2
June 03, 2017 18:58:49:593000	127.0.0.1-9557	Y values left mid right
June 03, 2017 18:58:49:595000	127.0.0.1-9557	182
June 03, 2017 18:58:49:599000	127.0.0.1-9557	2
June 03, 2017 18:58:49:602000	127.0.0.1-9557	-1
June 03, 2017 18:59:00:151000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:59:00:156000	127.0.0.1-9557	0
June 03, 2017 18:59:00:159000	127.0.0.1-9557	319
June 03, 2017 18:59:00:161000	127.0.0.1-9557	0
June 03, 2017 18:59:00:166000	127.0.0.1-9557	363
June 03, 2017 18:59:00:283000	127.0.0.1-9557	mask sizes
June 03, 2017 18:59:00:286000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:59:00:303000	127.0.0.1-9557	left value Y
June 03, 2017 18:59:00:311000	127.0.0.1-9557	106
June 03, 2017 18:59:00:315000	127.0.0.1-9557	Y values left mid right
June 03, 2017 18:59:00:317000	127.0.0.1-9557	106
June 03, 2017 18:59:00:319000	127.0.0.1-9557	-1
June 03, 2017 18:59:00:322000	127.0.0.1-9557	-1
June 03, 2017 18:59:07:289000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 18:59:07:294000	127.0.0.1-9557	0
June 03, 2017 18:59:07:299000	127.0.0.1-9557	431
June 03, 2017 18:59:07:305000	127.0.0.1-9557	0
June 03, 2017 18:59:07:308000	127.0.0.1-9557	359
June 03, 2017 18:59:07:338000	127.0.0.1-9557	mask sizes
June 03, 2017 18:59:07:351000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 18:59:07:368000	127.0.0.1-9557	left value Y
June 03, 2017 18:59:07:370000	127.0.0.1-9557	350
June 03, 2017 18:59:07:376000	127.0.0.1-9557	left value Y
June 03, 2017 18:59:07:378000	127.0.0.1-9557	242
June 03, 2017 18:59:07:383000	127.0.0.1-9557	left value Y
June 03, 2017 18:59:07:385000	127.0.0.1-9557	126
