May 20, 2017 10:38:40:745000		MOVE  NAO
May 20, 2017 10:39:06:111000	127.0.0.1-9559	100
May 20, 2017 10:39:09:505000	127.0.0.1-9559	FindDirectionOfOtherRobot
May 20, 2017 10:39:13:277000	127.0.0.1-9559	50
May 20, 2017 10:39:13:750000	127.0.0.1-9557	
May 20, 2017 10:39:13:755000	127.0.0.1-9557	
May 20, 2017 10:39:13:759000	127.0.0.1-9557	
May 20, 2017 10:39:15:764000	127.0.0.1-9557	
May 20, 2017 10:39:15:805000	127.0.0.1-9557	
May 20, 2017 10:39:15:825000	127.0.0.1-9557	
May 20, 2017 10:39:16:680000	127.0.0.1-9559	FindDirectionOfOtherRobot
May 20, 2017 10:39:17:868000	127.0.0.1-9557	
May 20, 2017 10:39:17:930000	127.0.0.1-9557	
May 20, 2017 10:39:18:081000	127.0.0.1-9557	
May 20, 2017 10:39:20:228000	127.0.0.1-9557	
May 20, 2017 10:39:20:317000	127.0.0.1-9557	
May 20, 2017 10:39:20:497000	127.0.0.1-9557	
May 20, 2017 10:39:20:627000	127.0.0.1-9559	0
May 20, 2017 10:39:22:647000	127.0.0.1-9557	
May 20, 2017 10:39:22:672000	127.0.0.1-9557	
May 20, 2017 10:39:22:704000	127.0.0.1-9557	
May 20, 2017 10:39:23:978000	127.0.0.1-9559	FindDirectionOfOtherRobot
May 20, 2017 10:39:24:765000	127.0.0.1-9557	
May 20, 2017 10:39:24:826000	127.0.0.1-9557	
May 20, 2017 10:39:24:907000	127.0.0.1-9557	
May 20, 2017 10:39:26:949000	127.0.0.1-9557	
May 20, 2017 10:39:26:996000	127.0.0.1-9557	
May 20, 2017 10:39:27:113000	127.0.0.1-9557	
May 20, 2017 10:39:27:493000	127.0.0.1-9559	-50
May 20, 2017 10:39:29:364000	127.0.0.1-9557	
May 20, 2017 10:39:29:434000	127.0.0.1-9557	
May 20, 2017 10:39:29:582000	127.0.0.1-9557	
May 20, 2017 10:39:31:030000	127.0.0.1-9559	FindDirectionOfOtherRobot
May 20, 2017 10:39:31:642000	127.0.0.1-9557	
May 20, 2017 10:39:31:724000	127.0.0.1-9557	
May 20, 2017 10:39:31:877000	127.0.0.1-9557	
May 20, 2017 10:39:32:768000	127.0.0.1-9559	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:39:32:770000	127.0.0.1-9559	[588, 159]
May 20, 2017 10:39:32:772000	127.0.0.1-9559	[(584, 152), (624, 128), (638, 151), (588, 159), [640, 480]]
May 20, 2017 10:39:33:958000	127.0.0.1-9557	
May 20, 2017 10:39:34:041000	127.0.0.1-9557	
May 20, 2017 10:39:34:148000	127.0.0.1-9557	
May 20, 2017 10:39:35:598000	127.0.0.1-9559	FindDirectionOfOtherRobot is RIGHT
May 20, 2017 10:39:36:220000	127.0.0.1-9557	
May 20, 2017 10:39:36:234000	127.0.0.1-9557	
May 20, 2017 10:39:36:263000	127.0.0.1-9557	
May 20, 2017 10:39:38:294000	127.0.0.1-9557	
May 20, 2017 10:39:38:313000	127.0.0.1-9557	
May 20, 2017 10:39:38:358000	127.0.0.1-9557	
May 20, 2017 10:39:40:385000	127.0.0.1-9557	
May 20, 2017 10:39:40:390000	127.0.0.1-9557	
May 20, 2017 10:39:40:394000	127.0.0.1-9557	
May 20, 2017 10:39:42:414000	127.0.0.1-9557	
May 20, 2017 10:39:42:428000	127.0.0.1-9557	
May 20, 2017 10:39:42:431000	127.0.0.1-9557	
May 20, 2017 10:39:44:435000	127.0.0.1-9557	
May 20, 2017 10:39:44:439000	127.0.0.1-9557	
May 20, 2017 10:39:44:442000	127.0.0.1-9557	
May 20, 2017 10:39:46:450000	127.0.0.1-9557	
May 20, 2017 10:39:46:482000	127.0.0.1-9557	
May 20, 2017 10:39:46:522000	127.0.0.1-9557	
May 20, 2017 10:39:48:562000	127.0.0.1-9557	
May 20, 2017 10:39:48:570000	127.0.0.1-9557	
May 20, 2017 10:39:48:603000	127.0.0.1-9557	
May 20, 2017 10:39:50:651000	127.0.0.1-9557	
May 20, 2017 10:39:50:668000	127.0.0.1-9557	
May 20, 2017 10:39:50:676000	127.0.0.1-9557	
May 20, 2017 10:39:52:714000	127.0.0.1-9557	
May 20, 2017 10:39:52:726000	127.0.0.1-9557	
May 20, 2017 10:39:52:739000	127.0.0.1-9557	
May 20, 2017 10:39:54:766000	127.0.0.1-9557	
May 20, 2017 10:39:54:776000	127.0.0.1-9557	
May 20, 2017 10:39:54:784000	127.0.0.1-9557	
May 20, 2017 10:39:56:815000	127.0.0.1-9557	
May 20, 2017 10:39:56:820000	127.0.0.1-9557	
May 20, 2017 10:39:56:824000	127.0.0.1-9557	
May 20, 2017 10:39:58:833000	127.0.0.1-9557	
May 20, 2017 10:39:58:837000	127.0.0.1-9557	
May 20, 2017 10:39:58:842000	127.0.0.1-9557	
May 20, 2017 10:40:00:847000	127.0.0.1-9557	
May 20, 2017 10:40:00:876000	127.0.0.1-9557	
May 20, 2017 10:40:00:898000	127.0.0.1-9557	
May 20, 2017 10:40:02:957000	127.0.0.1-9557	
May 20, 2017 10:40:02:998000	127.0.0.1-9557	
May 20, 2017 10:40:03:103000	127.0.0.1-9557	
May 20, 2017 10:40:05:163000	127.0.0.1-9557	
May 20, 2017 10:40:05:186000	127.0.0.1-9557	
May 20, 2017 10:40:05:201000	127.0.0.1-9557	
May 20, 2017 10:40:07:233000	127.0.0.1-9557	
May 20, 2017 10:40:07:243000	127.0.0.1-9557	
May 20, 2017 10:40:07:269000	127.0.0.1-9557	
May 20, 2017 10:40:09:284000	127.0.0.1-9557	
May 20, 2017 10:40:09:298000	127.0.0.1-9557	
May 20, 2017 10:40:09:311000	127.0.0.1-9557	
May 20, 2017 10:40:11:325000	127.0.0.1-9557	
May 20, 2017 10:40:11:328000	127.0.0.1-9557	
May 20, 2017 10:40:11:331000	127.0.0.1-9557	
May 20, 2017 10:40:13:340000	127.0.0.1-9557	
May 20, 2017 10:40:13:353000	127.0.0.1-9557	
May 20, 2017 10:40:13:377000	127.0.0.1-9557	
May 20, 2017 10:40:15:387000	127.0.0.1-9557	
May 20, 2017 10:40:15:394000	127.0.0.1-9557	
May 20, 2017 10:40:15:442000	127.0.0.1-9557	
May 20, 2017 10:40:17:473000	127.0.0.1-9557	
May 20, 2017 10:40:17:478000	127.0.0.1-9557	
May 20, 2017 10:40:17:481000	127.0.0.1-9557	
May 20, 2017 10:40:19:486000	127.0.0.1-9557	
May 20, 2017 10:40:19:493000	127.0.0.1-9557	
May 20, 2017 10:40:19:503000	127.0.0.1-9557	
May 20, 2017 10:40:21:508000	127.0.0.1-9557	
May 20, 2017 10:40:21:511000	127.0.0.1-9557	
May 20, 2017 10:40:21:514000	127.0.0.1-9557	
May 20, 2017 10:40:23:529000	127.0.0.1-9557	
May 20, 2017 10:40:23:600000	127.0.0.1-9557	
May 20, 2017 10:40:23:618000	127.0.0.1-9557	
May 20, 2017 10:40:25:630000	127.0.0.1-9557	
May 20, 2017 10:40:25:639000	127.0.0.1-9557	
May 20, 2017 10:40:25:657000	127.0.0.1-9557	
May 20, 2017 10:40:27:705000	127.0.0.1-9557	
May 20, 2017 10:40:27:708000	127.0.0.1-9557	
May 20, 2017 10:40:27:711000	127.0.0.1-9557	
May 20, 2017 10:40:29:715000	127.0.0.1-9557	
May 20, 2017 10:40:29:725000	127.0.0.1-9557	
May 20, 2017 10:40:29:730000	127.0.0.1-9557	
May 20, 2017 10:40:31:736000	127.0.0.1-9557	
May 20, 2017 10:40:31:739000	127.0.0.1-9557	
May 20, 2017 10:40:31:742000	127.0.0.1-9557	
May 20, 2017 10:40:33:752000	127.0.0.1-9557	
May 20, 2017 10:40:33:759000	127.0.0.1-9557	
May 20, 2017 10:40:33:762000	127.0.0.1-9557	
May 20, 2017 10:40:35:768000	127.0.0.1-9557	
May 20, 2017 10:40:35:780000	127.0.0.1-9557	
May 20, 2017 10:40:35:820000	127.0.0.1-9557	
May 20, 2017 10:40:37:853000	127.0.0.1-9557	
May 20, 2017 10:40:37:859000	127.0.0.1-9557	
May 20, 2017 10:40:37:876000	127.0.0.1-9557	
May 20, 2017 10:40:39:943000	127.0.0.1-9557	
May 20, 2017 10:40:39:953000	127.0.0.1-9557	
May 20, 2017 10:40:39:970000	127.0.0.1-9557	
May 20, 2017 10:40:41:991000	127.0.0.1-9557	
May 20, 2017 10:40:41:994000	127.0.0.1-9557	
May 20, 2017 10:40:41:998000	127.0.0.1-9557	
May 20, 2017 10:40:44:006000	127.0.0.1-9557	
May 20, 2017 10:40:44:037000	127.0.0.1-9557	
May 20, 2017 10:40:44:064000	127.0.0.1-9557	
May 20, 2017 10:40:46:112000	127.0.0.1-9557	
May 20, 2017 10:40:46:118000	127.0.0.1-9557	
May 20, 2017 10:40:46:128000	127.0.0.1-9557	
May 20, 2017 10:40:48:160000	127.0.0.1-9557	
May 20, 2017 10:40:48:168000	127.0.0.1-9557	
May 20, 2017 10:40:48:185000	127.0.0.1-9557	
May 20, 2017 10:40:50:232000	127.0.0.1-9557	
May 20, 2017 10:40:50:241000	127.0.0.1-9557	
May 20, 2017 10:40:50:266000	127.0.0.1-9557	
May 20, 2017 10:40:52:342000	127.0.0.1-9557	
May 20, 2017 10:40:52:359000	127.0.0.1-9559	MovedAway
May 20, 2017 10:40:52:362000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:40:52:363000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:52:365000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:52:366000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:40:52:369000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:40:52:370000	127.0.0.1-9559	0
May 20, 2017 10:40:52:377000	127.0.0.1-9557	MovedAway

May 20, 2017 10:40:53:389000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:40:53:398000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:53:416000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:53:420000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:40:53:424000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:40:53:435000	127.0.0.1-9559	0
May 20, 2017 10:40:54:395000	127.0.0.1-9557	MovedAway

May 20, 2017 10:40:54:450000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:40:54:456000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:54:459000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:54:462000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:40:54:471000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:40:54:477000	127.0.0.1-9559	0
May 20, 2017 10:40:55:539000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:40:55:543000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:55:546000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:55:555000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:40:55:569000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:40:55:572000	127.0.0.1-9559	0
May 20, 2017 10:40:55:696000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:40:55:698000	127.0.0.1-9557	[60, 447]
May 20, 2017 10:40:55:703000	127.0.0.1-9557	[(60, 444), (72, 432), (75, 435), (60, 447), [640, 480]]
May 20, 2017 10:40:55:824000	127.0.0.1-9557	AlignClosestCornerToMiddle
May 20, 2017 10:40:56:608000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:40:56:611000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:56:614000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:56:617000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:40:56:628000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:40:56:633000	127.0.0.1-9559	0
May 20, 2017 10:40:57:156000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:40:57:236000	127.0.0.1-9557	[60, 447]
May 20, 2017 10:40:57:243000	127.0.0.1-9557	[(60, 444), (72, 432), (75, 435), (60, 447), [640, 480]]
May 20, 2017 10:40:57:681000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:40:57:693000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:57:701000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:57:707000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:40:57:709000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:40:57:715000	127.0.0.1-9559	0
May 20, 2017 10:40:58:734000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:40:58:737000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:58:744000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:58:748000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:40:58:751000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:40:58:753000	127.0.0.1-9559	0
May 20, 2017 10:40:59:759000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:40:59:762000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:59:768000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:40:59:772000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:40:59:776000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:40:59:782000	127.0.0.1-9559	0
May 20, 2017 10:41:00:811000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:00:815000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:00:817000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:00:820000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:00:825000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:00:829000	127.0.0.1-9559	0
May 20, 2017 10:41:01:845000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:01:847000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:01:850000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:01:853000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:01:855000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:01:856000	127.0.0.1-9559	0
May 20, 2017 10:41:02:900000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:02:902000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:02:905000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:02:907000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:02:912000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:02:918000	127.0.0.1-9559	0
May 20, 2017 10:41:03:951000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:03:954000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:03:958000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:03:966000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:03:971000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:03:977000	127.0.0.1-9559	0
May 20, 2017 10:41:04:992000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:04:995000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:04:997000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:04:999000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:05:001000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:05:004000	127.0.0.1-9559	0
May 20, 2017 10:41:05:515000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:41:05:518000	127.0.0.1-9557	[328, 463]
May 20, 2017 10:41:05:521000	127.0.0.1-9557	[(327, 451), (328, 448), (332, 460), (328, 463), [640, 480]]
May 20, 2017 10:41:06:020000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:06:024000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:06:028000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:06:031000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:06:034000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:06:038000	127.0.0.1-9559	0
May 20, 2017 10:41:06:790000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:41:06:792000	127.0.0.1-9557	[136, 379]
May 20, 2017 10:41:06:794000	127.0.0.1-9557	[(136, 376), (152, 360), (155, 363), (136, 379), [640, 480]]
May 20, 2017 10:41:07:057000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:07:061000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:07:064000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:07:072000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:07:080000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:07:085000	127.0.0.1-9559	0
May 20, 2017 10:41:08:108000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:08:110000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:08:112000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:08:114000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:08:119000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:08:126000	127.0.0.1-9559	0
May 20, 2017 10:41:09:149000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:09:152000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:09:154000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:09:158000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:09:161000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:09:163000	127.0.0.1-9559	0
May 20, 2017 10:41:10:210000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:10:219000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:10:222000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:10:224000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:10:226000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:10:229000	127.0.0.1-9559	0
May 20, 2017 10:41:11:351000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:11:354000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:11:358000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:11:360000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:11:363000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:11:366000	127.0.0.1-9559	0
May 20, 2017 10:41:12:389000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:12:391000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:12:394000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:12:399000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:12:407000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:12:409000	127.0.0.1-9559	0
May 20, 2017 10:41:13:417000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:13:426000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:13:431000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:13:444000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:13:450000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:13:453000	127.0.0.1-9559	0
May 20, 2017 10:41:14:472000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:14:476000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:14:478000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:14:480000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:14:484000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:14:488000	127.0.0.1-9559	0
May 20, 2017 10:41:14:815000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:41:14:817000	127.0.0.1-9557	[517, 472]
May 20, 2017 10:41:14:820000	127.0.0.1-9557	[(1, 335), (1, 335), (531, 469), (517, 472), [640, 480]]
May 20, 2017 10:41:15:503000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:15:506000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:15:509000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:15:513000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:15:516000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:15:518000	127.0.0.1-9559	0
May 20, 2017 10:41:16:074000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
May 20, 2017 10:41:16:079000	127.0.0.1-9557	[316, 375]
May 20, 2017 10:41:16:082000	127.0.0.1-9557	[(315, 363), (316, 360), (320, 372), (316, 375), [640, 480]]
May 20, 2017 10:41:16:094000	127.0.0.1-9557	bottommost point: 479
May 20, 2017 10:41:16:096000	127.0.0.1-9557	starting at corver to ajusr to v corner
May 20, 2017 10:41:16:617000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:16:622000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:16:628000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:16:630000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:16:633000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:16:635000	127.0.0.1-9559	0
May 20, 2017 10:41:17:388000	127.0.0.1-9557	Adjust to V corner
May 20, 2017 10:41:17:390000	127.0.0.1-9557	AlignClosestCornerToMiddle
May 20, 2017 10:41:17:642000	127.0.0.1-9559	GetReadyToLift
May 20, 2017 10:41:17:645000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:17:648000	127.0.0.1-9559	[['127.0.0.1:9559', 'NEW NAO']]
May 20, 2017 10:41:17:653000	127.0.0.1-9559	0 NAO READYTOLIFT
May 20, 2017 10:41:17:657000	127.0.0.1-9559	starting count of lines in file
May 20, 2017 10:41:17:660000	127.0.0.1-9559	0
