June 05, 2017 21:10:21:295000		MOVE  NAO
June 05, 2017 21:10:24:725000	127.0.0.1-9557	SendMessage
June 05, 2017 21:10:24:727000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
June 05, 2017 21:10:24:728000	127.0.0.1-9557	[['127.0.0.1:9557', 'NEW NAO']]
June 05, 2017 21:10:24:731000	127.0.0.1-9557	read messages
June 05, 2017 21:10:24:733000	127.0.0.1-9557	['127.0.0.1:9557', 'NEW NAO']
June 05, 2017 21:10:24:736000	127.0.0.1-9557	START MOVING TO OTHER SIDE MoveToOtherSideOfObject
June 05, 2017 21:10:24:737000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 05, 2017 21:10:28:260000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 05, 2017 21:10:28:262000	127.0.0.1-9557	[340, 335]
June 05, 2017 21:10:28:264000	127.0.0.1-9557	[(340, 328), (347, 327), (351, 335), (340, 335), [640, 480]]
June 05, 2017 21:10:35:392000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 05, 2017 21:10:36:697000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 05, 2017 21:10:36:699000	127.0.0.1-9557	[340, 335]
June 05, 2017 21:10:36:701000	127.0.0.1-9557	[(340, 328), (347, 327), (351, 335), (340, 335), [640, 480]]
June 05, 2017 21:10:42:314000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is RIGHT
June 05, 2017 21:10:44:374000	127.0.0.1-9557	DIRECTION TO MOVE IS
June 05, 2017 21:10:44:376000	127.0.0.1-9557	
June 05, 2017 21:10:45:707000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 05, 2017 21:10:45:710000	127.0.0.1-9557	[417, 328]
June 05, 2017 21:10:45:712000	127.0.0.1-9557	[(351, 287), (456, 276), (531, 323), (417, 328), [640, 480]]
