June 03, 2017 19:11:53:421000		MOVE  NAO
June 03, 2017 19:14:06:547000	127.0.0.1-9557	0
June 03, 2017 19:14:06:550000	127.0.0.1-9557	219
June 03, 2017 19:14:06:572000	127.0.0.1-9557	mask sizes
June 03, 2017 19:14:06:575000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:14:13:952000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:14:13:954000	127.0.0.1-9557	0
June 03, 2017 19:14:13:956000	127.0.0.1-9557	638
June 03, 2017 19:14:13:957000	127.0.0.1-9557	0
June 03, 2017 19:14:13:959000	127.0.0.1-9557	267
June 03, 2017 19:14:13:976000	127.0.0.1-9557	mask sizes
June 03, 2017 19:14:13:979000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:14:21:424000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:14:21:426000	127.0.0.1-9557	0
June 03, 2017 19:14:21:428000	127.0.0.1-9557	638
June 03, 2017 19:14:21:430000	127.0.0.1-9557	0
June 03, 2017 19:14:21:432000	127.0.0.1-9557	275
June 03, 2017 19:14:21:452000	127.0.0.1-9557	mask sizes
June 03, 2017 19:14:21:454000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:14:28:931000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:14:28:933000	127.0.0.1-9557	0
June 03, 2017 19:14:28:937000	127.0.0.1-9557	638
June 03, 2017 19:14:28:942000	127.0.0.1-9557	0
June 03, 2017 19:14:28:947000	127.0.0.1-9557	263
June 03, 2017 19:14:28:971000	127.0.0.1-9557	mask sizes
June 03, 2017 19:14:28:974000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:14:36:536000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:14:36:539000	127.0.0.1-9557	0
June 03, 2017 19:14:36:542000	127.0.0.1-9557	638
June 03, 2017 19:14:36:545000	127.0.0.1-9557	0
June 03, 2017 19:14:36:547000	127.0.0.1-9557	279
June 03, 2017 19:14:36:569000	127.0.0.1-9557	mask sizes
June 03, 2017 19:14:36:570000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:14:44:100000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:14:44:108000	127.0.0.1-9557	0
June 03, 2017 19:14:44:117000	127.0.0.1-9557	638
June 03, 2017 19:14:44:120000	127.0.0.1-9557	0
June 03, 2017 19:14:44:125000	127.0.0.1-9557	315
June 03, 2017 19:14:44:158000	127.0.0.1-9557	mask sizes
June 03, 2017 19:14:44:161000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:14:52:049000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:14:52:057000	127.0.0.1-9557	0
June 03, 2017 19:14:52:061000	127.0.0.1-9557	638
June 03, 2017 19:14:52:083000	127.0.0.1-9557	0
June 03, 2017 19:14:52:084000	127.0.0.1-9557	367
June 03, 2017 19:14:52:130000	127.0.0.1-9557	mask sizes
June 03, 2017 19:14:52:147000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:15:00:393000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:15:00:398000	127.0.0.1-9557	0
June 03, 2017 19:15:00:401000	127.0.0.1-9557	638
June 03, 2017 19:15:00:407000	127.0.0.1-9557	0
June 03, 2017 19:15:00:412000	127.0.0.1-9557	375
June 03, 2017 19:15:00:436000	127.0.0.1-9557	mask sizes
June 03, 2017 19:15:00:441000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:15:08:369000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:15:08:371000	127.0.0.1-9557	0
June 03, 2017 19:15:08:374000	127.0.0.1-9557	591
June 03, 2017 19:15:08:379000	127.0.0.1-9557	0
June 03, 2017 19:15:08:383000	127.0.0.1-9557	379
June 03, 2017 19:15:08:410000	127.0.0.1-9557	mask sizes
June 03, 2017 19:15:08:413000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:15:16:159000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:15:16:161000	127.0.0.1-9557	0
June 03, 2017 19:15:16:164000	127.0.0.1-9557	495
June 03, 2017 19:15:16:166000	127.0.0.1-9557	0
June 03, 2017 19:15:16:168000	127.0.0.1-9557	379
June 03, 2017 19:15:16:203000	127.0.0.1-9557	mask sizes
June 03, 2017 19:15:16:207000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:15:24:078000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:15:24:089000	127.0.0.1-9557	0
June 03, 2017 19:15:24:093000	127.0.0.1-9557	411
June 03, 2017 19:15:24:097000	127.0.0.1-9557	0
June 03, 2017 19:15:24:100000	127.0.0.1-9557	387
June 03, 2017 19:15:24:126000	127.0.0.1-9557	mask sizes
June 03, 2017 19:15:24:128000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:15:31:961000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:15:31:972000	127.0.0.1-9557	0
June 03, 2017 19:15:31:974000	127.0.0.1-9557	499
June 03, 2017 19:15:31:976000	127.0.0.1-9557	0
June 03, 2017 19:15:31:979000	127.0.0.1-9557	395
June 03, 2017 19:15:32:034000	127.0.0.1-9557	mask sizes
June 03, 2017 19:15:32:036000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 03, 2017 19:15:39:809000	127.0.0.1-9557	Four extreme points are: 
June 03, 2017 19:15:39:814000	127.0.0.1-9557	0
June 03, 2017 19:15:39:817000	127.0.0.1-9557	407
June 03, 2017 19:15:39:820000	127.0.0.1-9557	0
June 03, 2017 19:15:39:823000	127.0.0.1-9557	407
June 03, 2017 19:15:39:848000	127.0.0.1-9557	mask sizes
June 03, 2017 19:15:39:853000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
