June 08, 2017 20:11:02:490000		MOVE  NAO
June 08, 2017 20:11:27:550000	127.0.0.1-9557	[(423, 287), (451, 279), (623, 327), (437, 332), [640, 480]]
June 08, 2017 20:11:27:629000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:11:28:964000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:11:28:966000	127.0.0.1-9557	[292, 251]
June 08, 2017 20:11:28:969000	127.0.0.1-9557	[(292, 244), (292, 244), (303, 251), (292, 251), [640, 480]]
June 08, 2017 20:11:32:138000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:11:33:451000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:11:33:459000	127.0.0.1-9557	[292, 251]
June 08, 2017 20:11:33:463000	127.0.0.1-9557	[(292, 244), (292, 244), (303, 251), (292, 251), [640, 480]]
June 08, 2017 20:11:37:205000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:11:37:206000	127.0.0.1-9557	[437, 332]
June 08, 2017 20:11:37:208000	127.0.0.1-9557	[(424, 284), (451, 279), (623, 327), (437, 332), [640, 480]]
June 08, 2017 20:11:37:219000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:12:05:367000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:12:05:369000	127.0.0.1-9557	[425, 336]
June 08, 2017 20:12:05:371000	127.0.0.1-9557	[(367, 325), (419, 279), (575, 331), (425, 336), [640, 480]]
June 08, 2017 20:12:05:504000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:12:06:846000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:12:06:847000	127.0.0.1-9557	[292, 407]
June 08, 2017 20:12:06:849000	127.0.0.1-9557	[(292, 404), (292, 404), (299, 407), (292, 407), [640, 480]]
June 08, 2017 20:12:09:867000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:12:11:157000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:12:11:160000	127.0.0.1-9557	[292, 407]
June 08, 2017 20:12:11:164000	127.0.0.1-9557	[(292, 404), (292, 404), (299, 407), (292, 407), [640, 480]]
June 08, 2017 20:12:14:479000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:12:14:482000	127.0.0.1-9557	[477, 340]
June 08, 2017 20:12:14:484000	127.0.0.1-9557	[(367, 327), (403, 283), (575, 339), (477, 340), [640, 480]]
June 08, 2017 20:12:14:705000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:12:42:896000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:12:42:898000	127.0.0.1-9557	[429, 352]
June 08, 2017 20:12:42:900000	127.0.0.1-9557	[(279, 338), (363, 287), (495, 351), (429, 352), [640, 480]]
June 08, 2017 20:12:42:926000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:12:46:349000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:12:46:352000	127.0.0.1-9557	[224, 419]
June 08, 2017 20:12:46:354000	127.0.0.1-9557	[(224, 416), (229, 415), (235, 419), (224, 419), [640, 480]]
June 08, 2017 20:12:49:975000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:12:51:225000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:12:51:235000	127.0.0.1-9557	[272, 415]
June 08, 2017 20:12:51:240000	127.0.0.1-9557	[(272, 412), (272, 412), (283, 415), (272, 415), [640, 480]]
June 08, 2017 20:12:54:400000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:12:55:786000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:12:55:788000	127.0.0.1-9557	[232, 399]
June 08, 2017 20:12:55:791000	127.0.0.1-9557	[(232, 396), (232, 396), (243, 399), (232, 399), [640, 480]]
June 08, 2017 20:12:59:068000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:12:59:070000	127.0.0.1-9557	[540, 355]
June 08, 2017 20:12:59:073000	127.0.0.1-9557	[(328, 332), (411, 287), (551, 355), (540, 355), [640, 480]]
June 08, 2017 20:12:59:084000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:13:27:203000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:13:27:206000	127.0.0.1-9557	[84, 359]
June 08, 2017 20:13:27:207000	127.0.0.1-9557	[(83, 347), (331, 283), (351, 287), (84, 359), [640, 480]]
June 08, 2017 20:13:27:219000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:13:28:502000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:13:28:509000	127.0.0.1-9557	[72, 427]
June 08, 2017 20:13:28:514000	127.0.0.1-9557	[(72, 424), (80, 420), (83, 427), (72, 427), [640, 480]]
June 08, 2017 20:13:31:982000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:13:33:234000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:13:33:235000	127.0.0.1-9557	[68, 427]
June 08, 2017 20:13:33:238000	127.0.0.1-9557	[(68, 424), (71, 423), (83, 427), (68, 427), [640, 480]]
June 08, 2017 20:13:36:354000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:13:37:627000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:13:37:630000	127.0.0.1-9557	[140, 419]
June 08, 2017 20:13:37:632000	127.0.0.1-9557	[(140, 416), (143, 415), (151, 419), (140, 419), [640, 480]]
June 08, 2017 20:13:41:029000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:13:42:299000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:13:42:301000	127.0.0.1-9557	[204, 411]
June 08, 2017 20:13:42:305000	127.0.0.1-9557	[(204, 408), (204, 408), (215, 411), (204, 411), [640, 480]]
June 08, 2017 20:13:45:948000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:13:47:190000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:13:47:193000	127.0.0.1-9557	[248, 215]
June 08, 2017 20:13:47:195000	127.0.0.1-9557	[(248, 212), (252, 208), (255, 211), (248, 215), [640, 480]]
June 08, 2017 20:13:50:477000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:13:51:833000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:13:51:838000	127.0.0.1-9557	[328, 411]
June 08, 2017 20:13:51:842000	127.0.0.1-9557	[(328, 408), (328, 408), (339, 411), (328, 411), [640, 480]]
June 08, 2017 20:13:54:865000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:13:56:160000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:13:56:162000	127.0.0.1-9557	[344, 412]
June 08, 2017 20:13:56:164000	127.0.0.1-9557	[(336, 408), (339, 407), (347, 411), (344, 412), [640, 480]]
June 08, 2017 20:13:59:768000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:13:59:770000	127.0.0.1-9557	[576, 363]
June 08, 2017 20:13:59:772000	127.0.0.1-9557	[(367, 333), (485, 291), (631, 307), (576, 363), [640, 480]]
June 08, 2017 20:13:59:783000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:14:28:404000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:14:28:407000	127.0.0.1-9557	[521, 380]
June 08, 2017 20:14:28:409000	127.0.0.1-9557	[(319, 349), (491, 291), (638, 316), (521, 380), [640, 480]]
June 08, 2017 20:14:28:417000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:14:29:739000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:14:29:761000	127.0.0.1-9557	[316, 423]
June 08, 2017 20:14:29:765000	127.0.0.1-9557	[(316, 420), (316, 420), (331, 423), (316, 423), [640, 480]]
June 08, 2017 20:14:32:936000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:14:34:249000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:14:34:250000	127.0.0.1-9557	[316, 423]
June 08, 2017 20:14:34:252000	127.0.0.1-9557	[(316, 420), (316, 420), (331, 423), (316, 423), [640, 480]]
June 08, 2017 20:14:37:527000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:14:37:529000	127.0.0.1-9557	[548, 387]
June 08, 2017 20:14:37:549000	127.0.0.1-9557	[(327, 345), (499, 295), (638, 303), (548, 387), [640, 480]]
June 08, 2017 20:14:37:577000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:15:05:819000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:15:05:821000	127.0.0.1-9557	[317, 404]
June 08, 2017 20:15:05:823000	127.0.0.1-9557	[(107, 365), (335, 299), (484, 300), (317, 404), [640, 480]]
June 08, 2017 20:15:06:293000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:15:07:694000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:15:07:696000	127.0.0.1-9557	[168, 431]
June 08, 2017 20:15:07:697000	127.0.0.1-9557	[(168, 428), (176, 424), (179, 427), (168, 431), [640, 480]]
June 08, 2017 20:15:11:326000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:15:12:570000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:15:12:576000	127.0.0.1-9557	[140, 415]
June 08, 2017 20:15:12:578000	127.0.0.1-9557	[(140, 412), (140, 412), (155, 415), (140, 415), [640, 480]]
June 08, 2017 20:15:16:076000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:15:17:496000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:15:17:498000	127.0.0.1-9557	[276, 419]
June 08, 2017 20:15:17:500000	127.0.0.1-9557	[(276, 416), (288, 408), (291, 411), (276, 419), [640, 480]]
June 08, 2017 20:15:20:511000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:15:21:817000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:15:21:819000	127.0.0.1-9557	[228, 411]
June 08, 2017 20:15:21:824000	127.0.0.1-9557	[(228, 408), (228, 408), (239, 411), (228, 411), [640, 480]]
June 08, 2017 20:15:25:245000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:15:25:247000	127.0.0.1-9557	[448, 407]
June 08, 2017 20:15:25:249000	127.0.0.1-9557	[(236, 348), (459, 299), (620, 308), (448, 407), [640, 480]]
June 08, 2017 20:15:25:256000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:15:53:218000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:15:53:220000	127.0.0.1-9557	[192, 431]
June 08, 2017 20:15:53:222000	127.0.0.1-9557	[(3, 374), (307, 303), (451, 311), (192, 431), [640, 480]]
June 08, 2017 20:15:53:236000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:15:54:522000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:15:54:524000	127.0.0.1-9557	[84, 455]
June 08, 2017 20:15:54:529000	127.0.0.1-9557	[(84, 452), (84, 452), (99, 455), (84, 455), [640, 480]]
June 08, 2017 20:15:57:773000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:15:59:017000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:15:59:019000	127.0.0.1-9557	[100, 451]
June 08, 2017 20:15:59:021000	127.0.0.1-9557	[(100, 448), (106, 447), (119, 451), (100, 451), [640, 480]]
June 08, 2017 20:16:02:119000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:16:03:420000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:16:03:422000	127.0.0.1-9557	[100, 455]
June 08, 2017 20:16:03:424000	127.0.0.1-9557	[(100, 452), (104, 448), (119, 455), (100, 455), [640, 480]]
June 08, 2017 20:16:06:662000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:16:07:980000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:16:07:997000	127.0.0.1-9557	[188, 435]
June 08, 2017 20:16:07:999000	127.0.0.1-9557	[(188, 432), (197, 431), (203, 435), (188, 435), [640, 480]]
June 08, 2017 20:16:12:401000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:16:13:692000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:16:13:694000	127.0.0.1-9557	[260, 439]
June 08, 2017 20:16:13:696000	127.0.0.1-9557	[(260, 432), (260, 432), (275, 439), (260, 439), [640, 480]]
June 08, 2017 20:16:17:230000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:16:18:692000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:16:18:694000	127.0.0.1-9557	[352, 427]
June 08, 2017 20:16:18:698000	127.0.0.1-9557	[(348, 420), (353, 419), (359, 423), (352, 427), [640, 480]]
June 08, 2017 20:16:21:890000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:16:23:328000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:16:23:329000	127.0.0.1-9557	[336, 439]
June 08, 2017 20:16:23:331000	127.0.0.1-9557	[(336, 432), (336, 432), (351, 439), (336, 439), [640, 480]]
June 08, 2017 20:16:26:668000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:16:26:669000	127.0.0.1-9557	[467, 400]
June 08, 2017 20:16:26:673000	127.0.0.1-9557	[(291, 351), (292, 350), (638, 359), (467, 400), [640, 480]]
June 08, 2017 20:16:26:706000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:16:54:986000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:16:54:988000	127.0.0.1-9557	[515, 478]
June 08, 2017 20:16:54:989000	127.0.0.1-9557	[(347, 367), (348, 366), (638, 451), (515, 478), [640, 480]]
June 08, 2017 20:16:54:999000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:16:56:336000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:16:56:338000	127.0.0.1-9557	[428, 467]
June 08, 2017 20:16:56:358000	127.0.0.1-9557	[(416, 460), (416, 460), (435, 467), (428, 467), [640, 480]]
June 08, 2017 20:16:59:873000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:17:01:142000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:17:01:144000	127.0.0.1-9557	[340, 459]
June 08, 2017 20:17:01:147000	127.0.0.1-9557	[(340, 452), (340, 452), (359, 459), (340, 459), [640, 480]]
June 08, 2017 20:17:04:259000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:17:05:595000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:17:05:597000	127.0.0.1-9557	[344, 459]
June 08, 2017 20:17:05:599000	127.0.0.1-9557	[(344, 452), (344, 452), (359, 459), (344, 459), [640, 480]]
June 08, 2017 20:17:08:913000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:17:08:916000	127.0.0.1-9557	[412, 371]
June 08, 2017 20:17:08:919000	127.0.0.1-9557	[(412, 368), (420, 360), (423, 363), (412, 371), [640, 480]]
June 08, 2017 20:17:08:963000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 08, 2017 20:17:28:814000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:17:28:816000	127.0.0.1-9557	[84, 478]
June 08, 2017 20:17:28:818000	127.0.0.1-9557	[(67, 374), (457, 315), (638, 344), (84, 478), [640, 480]]
June 08, 2017 20:17:28:831000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:17:30:141000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:17:30:143000	127.0.0.1-9557	[172, 263]
June 08, 2017 20:17:30:156000	127.0.0.1-9557	[(168, 256), (168, 256), (175, 263), (172, 263), [640, 480]]
June 08, 2017 20:17:33:818000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:17:35:065000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:17:35:067000	127.0.0.1-9557	[296, 275]
June 08, 2017 20:17:35:070000	127.0.0.1-9557	[(296, 272), (300, 268), (303, 271), (296, 275), [640, 480]]
June 08, 2017 20:17:38:097000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 08, 2017 20:17:39:410000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:17:39:418000	127.0.0.1-9557	[300, 275]
June 08, 2017 20:17:39:423000	127.0.0.1-9557	[(300, 272), (304, 268), (307, 271), (300, 275), [640, 480]]
June 08, 2017 20:17:42:714000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:17:42:717000	127.0.0.1-9557	[188, 443]
June 08, 2017 20:17:42:719000	127.0.0.1-9557	[(159, 364), (160, 362), (638, 383), (188, 443), [640, 480]]
June 08, 2017 20:17:42:732000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is NOT FOUND
June 08, 2017 20:18:05:317000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:18:05:341000	127.0.0.1-9557	-1
June 08, 2017 20:18:05:350000	127.0.0.1-9557	-1
June 08, 2017 20:18:05:358000	127.0.0.1-9557	-1
June 08, 2017 20:18:05:387000	127.0.0.1-9557	-1
June 08, 2017 20:18:13:443000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:18:13:445000	127.0.0.1-9557	-1
June 08, 2017 20:18:13:448000	127.0.0.1-9557	-1
June 08, 2017 20:18:13:450000	127.0.0.1-9557	-1
June 08, 2017 20:18:13:454000	127.0.0.1-9557	-1
June 08, 2017 20:18:21:235000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:18:21:237000	127.0.0.1-9557	-1
June 08, 2017 20:18:21:238000	127.0.0.1-9557	-1
June 08, 2017 20:18:21:239000	127.0.0.1-9557	-1
June 08, 2017 20:18:21:240000	127.0.0.1-9557	-1
June 08, 2017 20:18:29:002000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:18:29:005000	127.0.0.1-9557	0
June 08, 2017 20:18:29:010000	127.0.0.1-9557	303
June 08, 2017 20:18:29:013000	127.0.0.1-9557	0
June 08, 2017 20:18:29:015000	127.0.0.1-9557	19
June 08, 2017 20:18:30:356000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 08, 2017 20:18:30:359000	127.0.0.1-9557	[38, 15]
June 08, 2017 20:18:30:361000	127.0.0.1-9557	[(1, 15), (215, 1), (215, 1), (38, 15), [640, 480]]
June 08, 2017 20:18:33:403000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:18:33:406000	127.0.0.1-9557	0
June 08, 2017 20:18:33:410000	127.0.0.1-9557	215
June 08, 2017 20:18:33:416000	127.0.0.1-9557	0
June 08, 2017 20:18:33:420000	127.0.0.1-9557	15
June 08, 2017 20:18:33:429000	127.0.0.1-9557	Keep walking until very close to table
June 08, 2017 20:18:37:357000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:18:37:358000	127.0.0.1-9557	0
June 08, 2017 20:18:37:360000	127.0.0.1-9557	215
June 08, 2017 20:18:37:362000	127.0.0.1-9557	0
June 08, 2017 20:18:37:364000	127.0.0.1-9557	15
June 08, 2017 20:18:37:385000	127.0.0.1-9557	mask sizes
June 08, 2017 20:18:37:387000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 08, 2017 20:18:37:413000	127.0.0.1-9557	left value Y
June 08, 2017 20:18:37:415000	127.0.0.1-9557	10
June 08, 2017 20:18:37:421000	127.0.0.1-9557	left value Y
June 08, 2017 20:18:37:430000	127.0.0.1-9557	6
June 08, 2017 20:18:37:432000	127.0.0.1-9557	left value Y
June 08, 2017 20:18:37:438000	127.0.0.1-9557	2
June 08, 2017 20:18:43:815000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:18:43:819000	127.0.0.1-9557	0
June 08, 2017 20:18:43:821000	127.0.0.1-9557	211
June 08, 2017 20:18:43:822000	127.0.0.1-9557	0
June 08, 2017 20:18:43:824000	127.0.0.1-9557	15
June 08, 2017 20:18:43:844000	127.0.0.1-9557	mask sizes
June 08, 2017 20:18:43:846000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 08, 2017 20:18:43:868000	127.0.0.1-9557	left value Y
June 08, 2017 20:18:43:871000	127.0.0.1-9557	10
June 08, 2017 20:18:43:877000	127.0.0.1-9557	left value Y
June 08, 2017 20:18:43:884000	127.0.0.1-9557	6
June 08, 2017 20:18:43:888000	127.0.0.1-9557	left value Y
June 08, 2017 20:18:43:890000	127.0.0.1-9557	2
June 08, 2017 20:18:50:526000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:18:50:528000	127.0.0.1-9557	72
June 08, 2017 20:18:50:530000	127.0.0.1-9557	195
June 08, 2017 20:18:50:531000	127.0.0.1-9557	0
June 08, 2017 20:18:50:533000	127.0.0.1-9557	7
June 08, 2017 20:18:50:552000	127.0.0.1-9557	mask sizes
June 08, 2017 20:18:50:564000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 08, 2017 20:18:50:580000	127.0.0.1-9557	left value Y
June 08, 2017 20:18:50:586000	127.0.0.1-9557	6
June 08, 2017 20:18:50:597000	127.0.0.1-9557	left value Y
June 08, 2017 20:18:50:600000	127.0.0.1-9557	2
June 08, 2017 20:18:50:607000	127.0.0.1-9557	Y values left mid right
June 08, 2017 20:18:50:608000	127.0.0.1-9557	-1
June 08, 2017 20:18:50:610000	127.0.0.1-9557	6
June 08, 2017 20:18:50:611000	127.0.0.1-9557	2
June 08, 2017 20:18:58:311000	127.0.0.1-9557	Four extreme points are: 
June 08, 2017 20:18:58:317000	127.0.0.1-9557	-1
June 08, 2017 20:18:58:326000	127.0.0.1-9557	-1
June 08, 2017 20:18:58:328000	127.0.0.1-9557	-1
June 08, 2017 20:18:58:329000	127.0.0.1-9557	-1
June 08, 2017 20:18:58:375000	127.0.0.1-9557	mask sizes
June 08, 2017 20:18:58:377000	127.0.0.1-9557	Inside: Looking for y axis ranges on coloured blob
June 08, 2017 20:18:58:397000	127.0.0.1-9557	Y values left mid right
June 08, 2017 20:18:58:400000	127.0.0.1-9557	-1
June 08, 2017 20:18:58:401000	127.0.0.1-9557	-1
June 08, 2017 20:18:58:403000	127.0.0.1-9557	-1
